Product Name,Brand Name,Rating,Reviews,Sentiment
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,thanks great piece,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent product and very good seller,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,all right the cell was expected works in venezuela they are 100 original seller recommend to future operations,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,all right the cell was expected works in venezuela they are 100 original seller recommend to future operations,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very nice phone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,got this for travelling works just as expected using h2o wireless and getting great reception from att towers as with any unlocked phone i had to set up the mobile network to get internet and use apps your wireless carrier can tell you how to do this or you can google it got this phone after returning the blu advance 40 unlocked dual sim phone the samsung was about 40 more but it works much better than the blu,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,so far this phone seems excellent for the price it was new and in the box the battery needed to be put in and the back cover pops off easily but it does seem flimsy my smart phone experience is all with iphones and this cannot compete but i bought it to have an unlocked phone for foreign sim cards when we travel and it will serve the purpose well do not have the sim card yet but even without it was able to charge the battery and set up the phone using wifi create a samsung account update the software which was not the latest version and add my own email account the charger plug is european with an american adapter included it also comes with a usb to micro cord which worked fine with my iphone plugsupdate i went to the samsungcom website to download the full user manual and could not find it after a lot of effort i discovered the problem the phone is manufactured to be sold in africa which i would have known if i had read the warranty information that came in the box the manual is accessible on the wwwsamsungcomafricaen the warranty documents suggest the warranty would only be valid in africa,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,am enjoy in the phone so far,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,great,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,fine,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,muy bien,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,exelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,all went well they have my recommendation,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,the best product ever,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,ok so this is my first smartphone and my needs are simple phone web access email nothing special or elaborate and the phone works great i specifically wanted a small phone to fix my little hands and this is just perfect yes the keypad is a little tight but ive learned to deal with it and the word prediction is fabulousmy cellphone service provider had to help me set up the connectivity as it is an unlocked phone so the settings werent preentered and its worked well since then im thrilled that the dual sim works as i love being able to use the phone throughout europe without removing my us sim card and trying not to lose it it seems fast and responsive to me although the paper manual did not tell me how to answer the phone which i found extremely frustrating then of course i found the answer on the webthe manual that i found amongst the apps was really helpful and it wouldve been nice if the useless paper manual had pointed me to it i certainly couldnt find a manual at samsungs website which surprised me no end i had learned how to deal with the wonders of android when i bought my tablet 2 years ago which made this whole experience a bit easier than it wouldve been otherwise its ability to scan and connect to wifi is wonderful and it frequently points me to open wifi sites id be otherwise unaware of on the whole i couldnt be happier with this purchase particularly for the price,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,hello this came to me as i expected perfect recommend this item and this shop will apologize for my english is not good,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,de acuerdo con lo ofrecido por vendedor tiempo de entrega lo ofrecido muy bien lo recomiento,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,slower processing but nice value for money spent was a birthday gift to wife and she is liking it all necessary things wifi camera apps etc are working finesurely recommend the product and seller both,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,it is awesome,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent arrived on time and works great,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,i received my device at the time estimated and so far the phone functions as advertised the phone is a good one though it may not be the latest or greatest it serves my purpose,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,confiable,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,exellent phone and not expensif take nice picture perfdct for my use,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,unless you are looking for a phone for the grand parents or the babysitter this phone is useless,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,very good simple smartphone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,buy the phone that was not what i reach my destination i bought the 7582 and came als model 7562 i expect a prompt solution,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i am totally happy,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,we got this phone for use in europe with an international sim card the phone worked great with the sim card and we were able to receive calls everyone in europe it has the quad frequency required by most countries call clarity was good and the camera takes good pictures it has many apps already installed most of them are nice to have but not necessary we did not use data much in europe as we were on a cruise and spent time in london using tube and bus everything is pretty well marked so gps and other nice apps were not required the phone has many options and you can make it a secure as you desire it is small enough to fit snugly is most any pocket i was concerned about the size because of some previous comments i found it large enough to use with my big hands but yet compact enough to secure it against possible theft i also have to say it worked very well with my hearing aid something that not all phones do well i am very happy with the phone and plan to use it when we travel later this year we also use it to call sri lanka from the us because the call quality is great and the rates with our sim are better than our local phone or our us cell phone with att,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,the phone worked great and connected to tmobile by simply inserting the sim had to return due to a defect with the back button would have liked a replacement of the same model,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,i purchased this item because the specs was exactly the one that i was looking for and the price was great for the features it arrived ontime everything was as described but the battery it only last for few hours during the time that i had the phone i could not talk more than half an hour without the need to reconnect it to charger initially i thought it might gets better with time but i was wrong i returned it after a weekthey refund me for the full price that i paid but i had to pay for the return shipment this is not fair because it was their fault is was defective,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i bought this smartphone for a gift to a beloved family member and i must say its amazing in many aspects its reliable i get surprised that came with android 422it really works fine with both simcards the web browsing is smooth in 3g the performance is excellent and the screen size is perfect for most applicationsthe phone also came with earphones an international charger and a usb cable i am very pleased with this phone and i highly recommended it for a gift or for personal use,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very pleased factory sealed new unopenedspecs as described factory unlocked bought it based on samsung reputation and dual sim capability for us and european travel supplier kept all commitments in timely manner,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,there is nothing i dislike about the phone its a very good thing and the price is great too strongly recommended for those with weaker pockets,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,the cell works great and i love the fact that can be used for two sim i recommend the cell,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good product but most of the quality of the product the attention of the salesman i had a comunicoque and me with them and solve me almost immediately i recommend you for future operations,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,great phone for the cost have been using it for about a month and no problems so far i dont game or use it for music only issue is finding case for it,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good for the price no complain good size good respond good sounds pictures nice excellent choice a reasonable price,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,nice phone for the price bought it for my daughter and she loves it i may get another on one,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,this samsung galaxy s duos ii s7582 was a great choice and i am very happy with iti needed a dual sim phone for my daughter while she is traveling across multiple continents so i can stay in contact with her and she can use a local prepaid sim card i only had the phone a few days before sending it out again so this review is limited to that she had a gts7562 and was happy with it until it was stolen out of her hand in india travelers bewarehelpful infocame with android 42 the phone updated to 422 as soon as i connected it to the internetthis phone has slots for two of the larger sim cards – not the minisimmy us carriers sim card att plugged in and worked fine for both voice and data phone calls and voice quality worked fine i did not test the data speed on att but it seemed fine google maps worked great using gps and att datathis is the same size as the galaxy mini phones – it just has dual sim slotsthis phone came in a small factory sealed samsung box with the phone plastic back battery 1500mah usba to miniusb cable 18 inch “in ear” style earphones with microphone and an eu plug wall chargerprosunlocked from samsung designed for international use – so it should work with most any wmasim carrier in the worldgreat size for travel big enough for the android experience slightly larger screen than an iphone but not nearly the size of the more expensive 5 inch phonesgreat screen very easy to read and worked well even in sunlightphone worked great very responsive first power up screen asked for the language with a lot of choices wifi connected first time att sim card worked first timeprice – paid 158usd with free overnight shipping from primeconsbattery life though i did not get much of a chance to test this phone all android phones smart phones in general seem to lose their charge in less than a day plan for itonly 4gb internal flashminor wall charger is an eu plug but i have many us chargers and it is an international phonei suggest orderinghaving the following for this phone1 case – i got the 7usd amzer amz95155 tpu case and it works fine for basic protection2 microsd card – the phone had over 15gb available but for travel taking pictures storing musicvideo i got the sandisk sdsdqu016gaffpa 16gb microsd card for 13usd3 additional battery or portable usb charger4 international ac adapter or microusb power source for chargingover all i highly recommend this phone and i would buy another one if neededone last note this order was fulfilled by amazon prime and the seller was “asavings” – kudos to amazon and asavings for a perfect transaction,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,for the price its all u need it does everything that i need if u need more get a tablet but for a phone its more then enough for me,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,just got this and so far its running smoothly and i was surprised to see that the operating system is actually 422 jellybean this is very comparable and cheaper alternative to the s4 the phone came with earphones an international charger and a usb cable i am very pleased with this phone i highly recommended it,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,it has everything you need to be connected at a low cost definitely it is a good buy and ole,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,the best phone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,just perfect samsung allways is excellent a very good cellphone fair simple but modern perfect size with great apps and easy to handle i recommend you buy it everything perfect,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,bought this phone i liked every thing except the data download speed was very slow and eventually stopped contacted the seller a couple of times with no response from their side after posting a bad review they contacted me and refunded the full amount of my purchase price even after over a month having the phone in my position i am satisfied,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent phone responds very fast to inputs,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,bien,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,its a great phone very confortable two line in one movil with android system,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i love my samsung galaxy,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,buen equipo,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,samsung always the best for a price this smart phone is very good all the features are excellent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,i bought this phone for my boyfriend when it arrived the charger didnt work he had to buy a new one then the internet 3g didnt work either so he got frustrated and returned it,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good easy to handle,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,brought this for my 13 year old son for christmashe hasnt complained yet and he is a techie,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,when i got this phone the first problem was that it was in a different language so i had a hard time changing it to english other then that problem the phone was very helpful when i travelled abroad and i didnt have any other problems whatsoever,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente producto,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,works quite well a bit slow but will come through,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,my wife loves it,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,this smartphone is the one i needed for my personal use in my country and abroad any constraints to the functioning as the android system works well the only this phone was destinated to europe maybe to germany because of its first connection and comes configured with german language preinstalled,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,five stars,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,tried to install a second sim at vodafone in spain and the phone would not work had to remove the first sim and replace it with the vodafone sim and it worked great this does not work as advertised with two sims,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent phone relatively cheap and all the functions you can need,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,ive grown to really appreciate this phone small drawback is that it keeps running out of memory but it maybe just a matter of removing some programs that were installed and disabling others i really dont needhowever i highly recommend it and have done so to many friends who have had excellent experiences with it and are simply wowed by the features,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,this was a gift to my nephew he loved it,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,i really like the samsung galaxy s duos its my first samsung it works great i use both sim cards with it and havent had any problems with it,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very very good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,great phone and works as expected,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,too bad that dropboxsamsung space deal has ended the cellphone works like a charm nice speed and a plethora of applications recommended,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,hi i was just wondering if anyone knows how i can make this into a prepaid phone i tried to activate this phone with the straight talk activation kit they said it wasnt compatible does anyone know what the carrier is for this phone so i can get it activated,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,it is a good phone for its price due to lack of a good instructions operation manual i have not been able to use its full potentialas it is very difficult for the first time smart phone user to operate it can some body help me as where to find some help,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,great phone i use it specially for travel i buy a local sim card and use it as a gps speciallydo not hesitate to buy it i use iphone but i love this one too,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelent product,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i have made several purchases in relation to this phonei recommendandroid operating system hasmay be put up to 16gb memoryit is fastcomfortableuser friendly,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,samsung galaxy s 2 duosthe samsung galaxy s 2 is a simple duos android smartphone with dual sim support with 4inch screen at 480 x 800 pixels 5 megapixel camera dualcore processor at 12ghz 768mb of ram 4gb of internal storage and android 42 jelly beaneasy access connection through wifi and 3g up,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i like the item,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,thanks i lov it,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,muy buen producto,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,phone excellent buy for use in venezuela with movistar 3g perfect recommend,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,phone came on time and its working perfectly as of now,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i am very impressed with this phone it is much better than i expectedalthough it does not run the latest version of android it has most of the functionality of a smart phone at a fraction of the price of the latest modelsit is a dual sim card model and i have one sim card for us and another for europeat home i use it with my wifi,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,a true international phone and it is a really great phone worth every penny compared with other models or brands this is the best phone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,i had a problem with the connection i could not make calls it kept telling me that the phone was not registered because the phone was international phone sumsung company did not wantto help me i really like the phone but i had bad experience with it,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,this is the right size phone for my needs the screen size is perfect for my needs weight is right and the dual sim slots is a plus the camera take decent pictures love this phone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good phone worth for the moneyall good features very good gift for my uncle he liked it,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,i went cellular damaged lcd screen who is responsible for that,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,very good as i expected,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i loved this item,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,if i could give no stars i wouldthis phone is a piece of garbage after only few since i bought it i start having all kind of problems with the phone too many to list then heredont buy this phone also amazon do not stand back for the product they sale buy it from costco they really stand back for what they sale amazon sucks,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,just did not work so i sent it back,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,this phone is horrible came with like a defect or something i can never receive calls or can ever get signal anywhere,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,the battery life is very poor also i tried downloading an app and it keeps saying not available in my country i read several ways to fix this but i havent tried yet overall not really satisfied with this phone i like samsung phones but this one did not live up to expectations the reviews i read on amazon were good enough that i thought i would give it a try mistake,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,i would like to alert shoppers using amazon that some of these samsung galaxy s duos ii phones that are advertised for international use could very well be clonesknock offs of samsung products earlier this year i purchased one of these phones through a seller that sells products via amazon upon delivery i immediately noticed that the phone charger that was shipped with the phone did not mate up correctly to the phone so i needed to use a charger that i used on an old blackberry instead also i noted that the picture quality of the camera was pretty low grade which surprised me since samsung generally has good camera quality after longer use other strange things like my contact list would appear complete some days and then other days would be missing most of my contacts eventually every call that i was receiving would have the phone number of the caller but the name of the caller would be using only chinese characters i am using the phone in the usthe other day i ended up going to a tmobile store in my city and showed them the phone and the weirdness i was seeing since i was using one of their sim cards and they looked a the phone in detail it turns that they noticed that the case style was slightly different from a standard samsung build and that the file structure of the android os was missing key operating files that appear on samsung phones the blue tooth was not functioning either they came to the conclusion that the phone was a clonecounterfeit product considering all the tell tale signs noted above they noted that samsung products are commonly counterfeited and not only just this model i confirmed this with my own researchthe only good thing that i can say about this cloned samsung galaxy s duos phone is that at bare minimum the wifi function worked and i could insert a sim card from a country i visited in se asia and was able to at least make a phone call on that phone network otherwise for the price i paid for this phone and the problems that i managed to discover i basically got snookered there may be some legitimate sellers that are selling legitimate samsung galaxy s duos ii phones but considering the age of this model there are likely fewer phones in the s2 or older line up that are legitimateunmodifiedi am not sure i am allowed to list the name of the seller of this phone but if someone from amazon can follow up with me i would be happy to provide the name of the seller and send the phone back to amazon for their counterfeit product investigations organization to study based on my experience with this phone i would be very cautious about buying a phone on amazon unless it was through a main line vendor with a good reputation sometimes that is hard to determine so be careful everyone,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,thank you,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,bought it for my son who is going to be living in europe next year while on vacation in barcelona this week we bought a 30 day international plan it worked fine he says it is slow and smaller than the galaxy 4 he had,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,full bien,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,the item came on time and as prescribed,Neutral
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,amazing i love it,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,it doesnt work,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,a good phone my wife is enjoying it some issues with it the hot spot feature does not work,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,this is an asskicking bit of kit i love it just the right size and looks and feels the part the dualsim is a great thing dont hesitate buy one,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,2,real y bad it is slowly function wrong,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,2,slow phone not much space didnt serve me well,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,perfect,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,excellent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,2,its nice lots of good features but too slow down loading stuff thats major 4 me its just was not what l expected,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,so far they are great my husband and granddaughter have really been enjoying their new phones,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,got this one for my son and we were able to drop in the tmobile card and go a most later he is still very happy with it,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,perfect thanks,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent phone bought it for my wife and she loves it,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,just what was needed,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,ok,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,the picture quality is outstanding the phones works great the only problem i might have is with ram space its only a little over 500mb,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,exvelente,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,great phone i like it because it can be used on different countries,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,exelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,this phone is awsome,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent product,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent quality productp all well received in venezuela,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,i got this to replace my dying galaxy s moving the settings over is a minor hassle but the sucker does the job nicely the battery lasts longer and the call quality seems better,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,perfect phone if you are travelingyou can always add a new sim card,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i sent this smartphone to my sister in law in africa she is happy with it works real good thank you,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,thanks,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,nice phone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,this samsung replaces my iphone which went for a swim in salt water after i fell off the back of the boat while fishing personally i like the samsung better than the iphoneart,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent cell phone works without problem just as expected,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente muchas gracias,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,excellent product charm me the phone just that the time was too i had to wait about four months to receive the product,Neutral
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent service would recommend,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,excelent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,phone is what i was looking for im a happy buyer,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,great phone i love it,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,great phone is so complete and useful,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,exelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i absolutely love it it is very good looking it is very fast it has a very good battery,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,great cheap phone,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,great phone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,small but very handy,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,i use this phone when im overseas great phone good camera no disappointments,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,2,nice phone poor battery life,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,i am using since one month and there is no problem i regular use everything except am using internet skype it is a good phone for good reasonable price oh the camera takes very good photos on the go not experiencing hanging specially after official samsung update issues include is the the low batter life moderate uses causes the battery only to expire quickly also the little internal memory for apps to be installed but i am no longer annoyed after rooting the phone and using memory transfer apps and a large external sd card the dual sim is is a very positive luxury finally loudspeaker is great when i do not want to use my ear buds for call or music,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,its working as expected thats why i gave give star,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good product,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,its a good phone but did not last long just fell and got damaged have no warranty,Negative
